user_id,bundle_id,bundle_name,total_games,owned_games,missing_games,ownership_ratio,missing_game_ids
12345678910a,664,Half-Life Complete,8,2,6,0.25,"['280,360', '130', '70', '20', '380,320', '50']"
12345678910a,665,Valve Complete Pack,19,6,13,0.3157894736842105,"['300', '240', '280,360', '40', '60', '500', '130', '70', '20', '30', '380,320', '10,80', '50']"
12345678910a,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
12345678910a,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
12345678910a,682,Source Multiplayer Pack,3,1,2,0.3333333333333333,"['240', '300']"
12345678910a,695,The Complete GRID Bundle,23,1,22,0.043478260869565216,"['255692', '221167', '289021', '255220', '221164', '289022', '255690', '282092', '221161', '221165', '289023', '282090', '12750', '221166', '289024', '289025', '255691', '221160', '282091', '221162', '221168', '289020']"
12345678910a,704,Borderlands Triple Pack,7,2,5,0.2857142857142857,"['8990', '65920', '40940', '8980', '50110']"
12345678910a,709,The Complete FORCED Collection,6,1,5,0.16666666666666666,"['265000', '454960', '292220', '502830', '492750']"
12345678910a,710,Resident Evil/Biohazard Collector's Pack,34,2,32,0.058823529411764705,"['320388', '320372', '320361', '320385', '229626', '320352', '320362', '229630', '229622', '229629', '320382', '320383', '287290', '352000', '319810', '320371', '320353', '229628', '320387', '229621', '229627', '320381', '320384', '320351', '320360', '320386', '320380', '21690', '254700', '320363', '320370', '320350']"
1234567898354127873,482,Telltale Collection,48,2,46,0.041666666666666664,"['94500', '31260', '201830', '8200', '8260', '250320', '456630', '261030', '207620', '31290', '429570', '31250', '94530', '31220', '94620', '8300', '31230', '8270', '8380', '8210', '8220', '330840', '8360', '31210', '8230', '8290', '8250', '8330', '8370', '31200', '94520', '8240', '94610', '31180', '94510', '8280', '31270', '94590', '376870', '31170', '207610', '31190', '31240', '330830', '8340', '8350']"
123456789874561232145678,1033,The Codemasters Complete Collection,56,2,54,0.03571428571428571,"['226580', '12710', '208500', '203680', '286570', '220811', '220801', '12790', '221167', '255692', '220804', '255220', '221164', '289021', '289022', '255690', '11450', '220809', '12810', '282092', '44360', '221161', '287260', '11560', '221165', '306670', '220802', '289023', '220805', '44310', '220813', '282090', '12750', '11590', '12770', '221166', '220806', '287340', '289024', '310560', '289025', '220812', '12830', '255691', '221160', '220803', '220807', '391040', '201700', '44340', '282091', '221162', '221168', '289020']"
123456789874561232145678,1104,MX vs. ATV Collection,36,1,35,0.027777777777777776,"['429903', '421166', '430318', '429710', '430310', '430311', '430313', '420890', '430315', '421164', '429900', '430319', '421163', '429901', '430322', '421161', '359220', '430321', '430316', '429711', '421160', '429905', '430320', '430312', '429890', '421165', '429908', '429904', '430314', '430317', '421162', '429906', '429907', '429902', '282050']"
123456789874561232145678,1228,Hyperdimension Neptunia Re;Birth1 Deluxe Edition Bundle / 特別限定版『デラックスエディション』,2,1,1,0.5,['513730']
123456789874561232145678,1229,Hyperdimension Neptunia Re;Birth1 Digital Complete Set / デジタルコンプリートエディション,8,1,7,0.125,"['319014', '319015', '319017', '513730', '319018', '319011', '319016']"
123456789874561232145678,1282,Thomas Was Alone + Volume,2,1,1,0.5,['365770']
123456789874561232145678,1379,Guns of Icarus Online + Alliance Collector's Edition Bundle,3,1,2,0.3333333333333333,"['252590', '217810,217811']"
123456789874561232145678,1420,2016 Capcom Collector's Bundle,37,1,36,0.02702702702702703,"['235210', '234210', '381712', '353050', '21640', '450001', '339340', '381713', '45740', '233920', '223792', '45775', '45773', '236570', '232590', '45776', '390340', '353052', '353051', '234250', '234230', '223790', '233940', '220440', '233960', '450000', '45770', '232570', '381711', '232550', '353053', '45774', '226720', '381710', '232530', '223793']"
123456789874561232145678,1433,Resident Evil 4/5/6,3,2,1,0.6666666666666666,['21690']
123456789874561232145678,270,EA Racing Pack,5,2,3,0.4,"['17430', '47920', '24870']"
123456789874561232145678,336,Angry Video Game Nerd Adventures + Soundtrack,2,1,1,0.5,['409750']
123456789874561232145678,353,DnS Complete Bundle,4,1,3,0.25,"['27940', '27920', '211280']"
123456789874561232145678,364,Eidos Anthology,88,8,80,0.09090909090909091,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '216414', '216411', '211740', '208813', '203140', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '6910', '35137', '208810', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
123456789874561232145678,366,Supergiant Collection,4,1,3,0.25,"['237930', '107104', '299240']"
123456789874561232145678,394,Double Fine Bundle,17,1,16,0.058823529411764705,"['368190', '225270', '388210', '316790', '3838', '115100', '332460', '3839', '115120', '246070', '246110', '115110', '225260', '246090', '271950', '232790']"
123456789874561232145678,395,God Bundle,5,1,4,0.2,"['306040', '416080', '405610', '340070']"
123456789874561232145678,448,tinyBuild Mega 2016 Bundle,5,2,3,0.4,"['394310', '356570', '403940']"
123456789874561232145678,450,The Infinity Collection,8,1,7,0.125,"['459290', '467600', '385970', '467620', '257350', '459280', '321800']"
123456789874561232145678,480,Dancing Dragon RPG Complete,4,1,3,0.25,"['354730', '285420', '354740']"
123456789874561232145678,482,Telltale Collection,48,1,47,0.020833333333333332,"['94500', '31260', '201830', '8200', '8260', '250320', '456630', '261030', '207620', '31290', '429570', '31250', '94530', '31220', '94620', '8300', '31280', '31230', '8270', '8380', '8210', '8220', '330840', '8360', '31210', '8230', '8290', '8250', '8330', '8370', '31200', '94520', '94610', '8240', '31180', '94510', '8280', '31270', '94590', '376870', '31170', '207610', '31190', '31240', '330830', '8340', '8350']"
123456789874561232145678,528,Baldur's Gate: The Complete Saga,3,1,2,0.3333333333333333,"['257350', '385970']"
123456789874561232145678,536,"Borderlands ""Take Over Your Life Bundle""",8,2,6,0.25,"['8990', '261640', '65920', '40940', '330830', '50110']"
123456789874561232145678,571,Sid Meier's Civilization Anthology,5,1,4,0.2,"['65980', '8930', '3900,3990,8800,16810', '353830']"
123456789874561232145678,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
123456789874561232145678,624,Killing Floor 1 Complete Your Set!,22,1,21,0.045454545454545456,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
123456789874561232145678,627,Tripwire Complete Bundle,27,1,26,0.037037037037037035,"['35425', '35417', '35460', '35480', '210934', '210932', '210937', '232090', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '1200', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
123456789874561232145678,634,Angry Video Game Nerd Bundle,2,1,1,0.5,['357380']
123456789874561232145678,649,The Binding of Isaac : Rebirth + Afterbirth Bundle,2,1,1,0.5,['401920']
123456789874561232145678,651,Adult Swim Games,14,1,13,0.07142857142857142,"['250260', '275200', '327510', '327520', '312510', '238530', '238630', '306440', '327500', '224820', '312530', '340000', '247140']"
123456789874561232145678,664,Half-Life Complete,8,2,6,0.25,"['280,360', '130', '70', '20', '380,320', '50']"
123456789874561232145678,665,Valve Complete Pack,19,6,13,0.3157894736842105,"['620', '300', '280,360', '40', '60', '500', '130', '70', '20', '30', '380,320', '10,80', '50']"
123456789874561232145678,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
123456789874561232145678,668,Portal Bundle,2,1,1,0.5,['620']
123456789874561232145678,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
123456789874561232145678,682,Source Multiplayer Pack,3,2,1,0.6666666666666666,['300']
123456789874561232145678,694,The Codemasters DiRT Collection,4,1,3,0.25,"['287340', '310560', '201700']"
123456789874561232145678,695,The Complete GRID Bundle,23,1,22,0.043478260869565216,"['255692', '221167', '289021', '255220', '221164', '289022', '255690', '282092', '221161', '221165', '289023', '282090', '12750', '221166', '289024', '289025', '255691', '221160', '282091', '221162', '221168', '289020']"
123456789874561232145678,696,Awesomenauts - Mega Value Pack,68,1,67,0.014705882352941176,"['204303', '399836', '251081', '230880', '251080', '319821', '256501', '333150', '204319', '256500', '425544', '204314', '230888', '387983', '230883', '387981', '204317', '230892', '387984', '286671', '230887', '333170', '425542', '387980', '204307', '204312', '399831', '387982', '256510', '256507', '230885', '351461', '443390', '425540', '351460', '256504', '204304', '230889', '204305', '376371', '319820', '230882', '204318', '204310', '256505', '333160', '399834', '230891', '306890', '376370', '410100', '230884', '497620', '256503', '327530', '256502', '204306', '230890', '204315', '204309', '204311', '286670', '376373', '399833', '256506', '376372', '204308']"
123456789874561232145678,704,Borderlands Triple Pack,7,2,5,0.2857142857142857,"['8990', '261640', '65920', '40940', '50110']"
123456789874561232145678,710,Resident Evil/Biohazard Collector's Pack,34,3,31,0.08823529411764706,"['320388', '320372', '320361', '320385', '229626', '320352', '320362', '229630', '229622', '229629', '320382', '320383', '287290', '352000', '319810', '320371', '320353', '229628', '320387', '229621', '229627', '320381', '320384', '320351', '320360', '320386', '320380', '21690', '320363', '320370', '320350']"
123456789874561232145678,761,World of Magicka Bundle,28,1,27,0.03571428571428571,"['73119', '73095', '73097', '393831', '73058', '42918', '73037', '73091', '73033', '73035', '73115', '73054', '73036', '73031', '73093', '73120', '266740', '73098', '73057', '238370', '393830', '73092', '73096', '73030', '414651', '73039', '255980']"
123456789874561232145678,769,Worms Collection,20,1,19,0.05,"['22630', '22633', '70650', '235230', '22632', '200185', '22631', '217200', '22600', '70600', '70617', '70620', '200189', '233840', '22634', '200188', '70660', '70640', '70616']"
123456789874561232145678,789,Evoland Collector Pack,3,2,1,0.6666666666666666,['396460']
123456789874561232145678,802,RPG Maker VX Ace + SONAR Steam Edition Bundle,2,1,1,0.5,['380080']
123456789874561232145678,827,Goat Simulator: GOATY,5,1,4,0.2,"['463720', '335350', '425840', '344450']"
123456789874561232145678,833,RPG Maker Millennium Collection,5,1,4,0.2,"['362870', '235900', '363890', '383730']"
123456789874561232145678,869,SpeedRunners Deluxe Pack,3,1,2,0.3333333333333333,"['317480', '317490']"
123456789_Kappa,1182,Platformer Bundle,9,1,8,0.1111111111111111,"['104200', '429700', '317250', '394540', '351150', '341500', '396360', '371670']"
123456789_Kappa,1188,The Indie Platformers Bundle,3,1,2,0.3333333333333333,"['351150', '317250']"
123456789_Kappa,169,Space Bundle,3,1,2,0.3333333333333333,"['351490', '204180']"
123456789_Kappa,227,The Big One,24,6,18,0.25,"['291010', '317250', '429700', '463350', '314450', '314020', '204180', '394540', '351150', '351490', '391260', '396360', '461640', '380020', '306040', '295690', '340070', '371670']"
123456789_Kappa,339,Interstellar Bundle,4,1,3,0.25,"['463350', '351490', '204180']"
123456789_Kappa,399,SHMUPers Bundle,3,1,2,0.3333333333333333,"['295690', '314450']"
123456789_Kappa,403,JRPG Love Happiness Bundle,6,3,3,0.5,"['463350', '461640', '391260']"
123456789_Kappa,406,Monster Mayhem Bundle,9,1,8,0.1111111111111111,"['377290', '291010', '463350', '314450', '405610', '461640', '380020', '340070']"
123456789_Kappa,413,Fun with Physics Bundle,5,1,4,0.2,"['355150', '396360', '371670', '370510']"
123456789_Kappa,462,Assassin's Creed Bundle,4,1,3,0.25,"['242050', '368500', '311560']"
123456789_Kappa,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
123456789_Kappa,665,Valve Complete Pack,19,5,14,0.2631578947368421,"['620', '300', '420', '240', '400', '280,360', '500', '130', '220', '70', '20', '380,320', '10,80', '50']"
123456789_Kappa,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
123456789_Kappa,670,Counter-Strike 1 Anthology,4,3,1,0.75,"['10,80']"
123456789_Kappa,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
123456789_Kappa,765,Don't Starve MEGA PACK,4,2,2,0.5,"['393010', '282470']"
123456789diamond987654321,1379,Guns of Icarus Online + Alliance Collector's Edition Bundle,3,1,2,0.3333333333333333,"['252590', '217810,217811']"
123456789diamond987654321,364,Eidos Anthology,88,2,86,0.022727272727272728,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '216414', '216411', '242960', '238010', '211740', '208813', '203140', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '203160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
123456789diamond987654321,376,Sid Meier's Civilization V: Complete,16,1,15,0.0625,"['16863', '235580', '16866', '99611', '99610', '99614', '16870', '16862', '99612', '235584', '235585', '16867', '16860', '16861', '16868']"
123456789diamond987654321,384,Devolver Digital First-Person Shooter Bundle,3,1,2,0.3333333333333333,"['233130', '407810']"
123456789diamond987654321,533,Rebellion Anthology,35,3,32,0.08571428571428572,"['397350', '63398', '3720', '305181', '305185', '305184', '210561', '301640', '247910', '305186', '3730', '227100', '63399', '7020', '305187', '254820', '305180', '3710', '254880', '312740', '222021', '326431', '254840', '404040', '312690', '254920', '326430', '254860', '305183', '305182', '312680', '281940']"
123456789diamond987654321,536,"Borderlands ""Take Over Your Life Bundle""",8,1,7,0.125,"['8990', '261640', '65920', '40940', '8980', '330830', '50110']"
123456789diamond987654321,571,Sid Meier's Civilization Anthology,5,1,4,0.2,"['65980', '3910', '3900,3990,8800,16810', '353830']"
123456789diamond987654321,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
