item_idx,item_id,num_owners,popularity_rank,popularity_score
2428,276750,2,2186,4.034617013979948e-05
2429,276770,27,2173,0.0005446732968872929
2430,276810,259,794,0.005224829033104033
2431,276870,40,6164,0.0008069234027959896
2432,276890,236,4038,0.004760848076496339
2433,277110,84,3646,0.0016945391458715782
2434,277170,1,744,2.017308506989974e-05
2435,277210,1,873,2.017308506989974e-05
2436,277230,3,4288,6.051925520969922e-05
2437,277250,1,3174,2.017308506989974e-05
2438,277270,91,1710,0.0018357507413608763
2439,277390,9,526,0.00018155776562909766
2440,277430,1491,7777,0.03007806983922051
2441,277450,216,8348,0.004357386375098343
2442,277460,164,10565,0.0033083859514635573
2443,277470,140,695,0.0028242319097859635
2444,277490,167,5899,0.0033689052066732564
2445,277500,173,1509,0.003489943717092655
2446,277510,122,2815,0.0024611163785277683
2447,277520,156,7207,0.0031470012709043592
2448,277540,36,9346,0.0007262310625163906
2449,277560,39,4517,0.0007867503177260898
2450,277590,360,8428,0.007262310625163906
2451,277630,53,6874,0.001069173508704686
2452,277650,41,7741,0.0008270964878658893
2453,277680,117,4299,0.0023602509531782698
2454,277700,2,3238,4.034617013979948e-05
2455,277850,72,8013,0.0014524621250327813
2456,277870,164,5014,0.0033083859514635573
2457,277890,476,5274,0.009602388493272275
2458,277910,25,888,0.0005043271267474935
2459,277930,252,7121,0.005083617437614735
2460,277950,1085,853,0.021887797300841217
2461,2780,127,6724,0.002561981803877267
2462,27800,51,8999,0.0010288273385648868
2463,278080,544,2758,0.010974158278025458
2464,27810,78,3403,0.0015735006354521796
2465,278100,4,4282,8.069234027959896e-05
2466,278150,10,10906,0.0002017308506989974
2467,278190,9,2725,0.00018155776562909766
2468,278210,6,329,0.00012103851041939844
2469,278360,1331,5818,0.026850376228036554
2470,278420,86,8322,0.0017348853160113777
2471,278440,111,5697,0.002239212442758871
2472,278460,1372,1936,0.027677472715902443
2473,278490,325,9382,0.0065562526477174156
2474,278510,2,5276,4.034617013979948e-05
2475,278530,89,5187,0.0017954045712210767
2476,278550,4,4257,8.069234027959896e-05
2477,278570,302,6594,0.006092271691109721
2478,278590,40,3324,0.0008069234027959896
2479,278620,179,4159,0.0036109822275120535
2480,278640,148,615,0.0029856165903451616
2481,278810,47,4281,0.0009481349982852878
2482,278850,6,6527,0.00012103851041939844
2483,278890,118,2313,0.0023804240382481693
2484,278910,316,3069,0.0063746948820883175
2485,278930,203,5328,0.004095136269189647
2486,278970,295,10638,0.005951060095620423
2487,2790,9,10261,0.00018155776562909766
2488,27900,240,269,0.004841540416775938
2489,279070,1,10594,2.017308506989974e-05
2490,279140,59,1176,0.0011902120191240846
2491,279160,91,6403,0.0018357507413608763
2492,27920,197,3181,0.003974097758770249
2493,279260,145,7524,0.002925097335135462
2494,279280,2,2926,4.034617013979948e-05
2495,27940,363,5340,0.007322829880373606
2496,279420,2,2344,4.034617013979948e-05
2497,279440,90,10767,0.0018155776562909765
2498,279460,5,5628,0.0001008654253494987
2499,279480,24,1384,0.00048415404167759376
2500,279500,42,10952,0.0008472695729357891
2501,279520,45,5438,0.0009077888281454883
2502,279540,68,7158,0.0013717697847531823
2503,279560,78,10686,0.0015735006354521796
2504,279580,53,2832,0.001069173508704686
2505,279640,240,602,0.004841540416775938
2506,279720,159,10944,0.0032075205261140587
2507,279740,5,10901,0.0001008654253494987
2508,279800,93,1319,0.0018760969115006758
2509,279840,51,822,0.0010288273385648868
2510,279900,132,2430,0.0026628472292267655
2511,279920,37,9222,0.0007464041475862904
2512,279940,56,1346,0.0011296927639143854
2513,279990,223,9002,0.004498597970587642
2514,280,4829,10769,0.09741582780254585
2515,2800,478,5155,0.009642734663412075
2516,28000,1700,5871,0.03429424461882956
2517,280010,37,6729,0.0007464041475862904
2518,280040,224,1951,0.0045187710556575415
2519,280140,92,5842,0.001855923826430776
2520,280180,62,3030,0.001250731274333784
2521,280200,8,9490,0.00016138468055919793
2522,280220,310,4834,0.006253656371668919
2523,280320,131,4241,0.002642674144156866
2524,280360,50,8942,0.001008654253494987
2525,280380,9,7395,0.00018155776562909766
2526,280440,115,4776,0.0023199047830384702
2527,280460,76,1199,0.0015331544653123803
2528,28050,4559,2032,0.09196909483367291
2529,280500,64,145,0.0012910774444735834
2530,280520,119,54,0.002400597123318069
2531,280540,22,2187,0.0004438078715377943
2532,280560,117,10763,0.0023602509531782698
2533,280600,29,9484,0.0005850194670270924
2534,280620,156,2268,0.0031470012709043592
2535,280640,84,1876,0.0016945391458715782
2536,280680,4,7787,8.069234027959896e-05
2537,280720,28,4379,0.0005648463819571927
2538,280740,627,1369,0.012648524338827136
2539,280790,3286,2733,0.06628875753969055
2540,280830,32,380,0.0006455387222367917
2541,280890,14,8623,0.00028242319097859634
2542,280910,144,528,0.0029049242500655626
2543,280930,108,7601,0.0021786931875491717
2544,2810,672,1651,0.013556313166972625
2545,281050,661,1553,0.013334409231203728
2546,281060,63,8010,0.0012709043594036837
2547,281130,10,2266,0.0002017308506989974
2548,281200,252,2459,0.005083617437614735
2549,281220,160,2548,0.0032276936111839583
2550,281240,28,2925,0.0005648463819571927
2551,281260,47,2036,0.0009481349982852878
2552,281280,63,2259,0.0012709043594036837
2553,281350,57,5204,0.0011498658489842851
2554,281370,343,1009,0.006919368178975611
2555,281390,43,9746,0.0008674426580056888
2556,281410,154,1946,0.0031066551007645597
2557,281430,109,2324,0.0021988662726190717
2558,281450,36,503,0.0007262310625163906
2559,281560,24,765,0.00048415404167759376
2560,281580,15,9497,0.0003025962760484961
2561,281610,179,2964,0.0036109822275120535
2562,281640,103,1557,0.002077827762199673
2563,281690,734,4033,0.014807044441306408
2564,281750,89,1945,0.0017954045712210767
2565,281820,88,5166,0.0017752314861511772
2566,281840,29,4191,0.0005850194670270924
2567,281860,138,618,0.002783885739646164
2568,281900,1,5584,2.017308506989974e-05
2569,281920,48,552,0.0009683080833551875
2570,281940,105,1787,0.0021181739323394727
2571,281990,1162,7075,0.0234411248512235
2572,2820,928,959,0.018720622944866958
2573,282010,175,2076,0.0035302898872324544
2574,282030,205,1058,0.004135482439329446
2575,282050,45,188,0.0009077888281454883
2576,282070,3457,8657,0.0697383550866434
2577,282100,282,1026,0.005688809989711727
2578,282140,651,9771,0.01313267838050473
2579,282210,662,1632,0.013354582316273627
2580,282350,432,7154,0.008714772750196687
2581,282370,2,1767,4.034617013979948e-05
2582,282400,155,1528,0.0031268281858344597
2583,282440,6736,486,0.13588590103084464
2584,282500,12,8498,0.00024207702083879688
2585,282530,89,66,0.0017954045712210767
2586,282560,37,6650,0.0007464041475862904
2587,282590,107,32,0.002158520102479272
2588,282620,47,434,0.0009481349982852878
2589,282640,4,435,8.069234027959896e-05
2590,282660,677,5139,0.013657178592322124
2591,282680,30,1733,0.0006051925520969922
2592,282740,59,436,0.0011902120191240846
2593,282760,376,747,0.007585079986282302
2594,282780,22,433,0.0004438078715377943
2595,282800,921,437,0.01857941134937766
2596,282860,43,9418,0.0008674426580056888
2597,282880,181,6770,0.003651328397651853
2598,282900,908,5562,0.018317161243468962
2599,282960,4,1765,8.069234027959896e-05
2600,283000,116,397,0.0023400778681083698
2601,283020,75,2168,0.0015129813802424806
2602,283040,69,1826,0.001391942869823082
2603,283060,172,3980,0.0034697706320227554
2604,283080,43,1867,0.0008674426580056888
2605,283100,36,3758,0.0007262310625163906
2606,283160,39,4290,0.0007867503177260898
2607,283180,102,5434,0.0020576546771297736
2608,283230,289,1172,0.005830021585201025
2609,283270,89,7820,0.0017954045712210767
2610,283290,1248,525,0.025176010167234874
2611,283310,397,2966,0.008008714772750197
2612,283330,305,10870,0.00615279094631942
2613,283350,340,604,0.006858848923765912
2614,283370,497,4999,0.01002602327974017
2615,283390,304,10589,0.006132617861249521
2616,283410,238,4671,0.004801194246636138
2617,283430,619,4252,0.01248713965826794
2618,283450,40,600,0.0008069234027959896
2619,283470,14,2307,0.00028242319097859634
2620,283490,45,6360,0.0009077888281454883
2621,283580,4,10877,8.069234027959896e-05
2622,283640,189,1753,0.0038127130782110506
2623,283660,212,7410,0.004276694034818744
2624,283680,292,9174,0.005890540840410724
2625,283820,94,9766,0.0018962699965705755
2626,283840,89,2185,0.0017954045712210767
2627,283880,568,1755,0.011458312319703052
2628,283920,116,1827,0.0023400778681083698
2629,283940,139,3624,0.002804058824716064
2630,283960,206,9598,0.004155655524399346
2631,283980,169,8338,0.003409251376813056
2632,2840,440,2505,0.008876157430755885
2633,284000,79,10750,0.0015936737205220794
2634,284020,116,1934,0.0023400778681083698
2635,284050,14,703,0.00028242319097859634
2636,284100,15,4524,0.0003025962760484961
2637,284140,56,2488,0.0011296927639143854
2638,284160,800,8163,0.016138468055919793
2639,284180,20,1792,0.0004034617013979948
2640,284200,93,5156,0.0018760969115006758
2641,284220,52,6517,0.0010490004236347866
2642,284260,18,1247,0.0003631155312581953
2643,284290,68,4606,0.0013717697847531823
2644,284390,107,2912,0.002158520102479272
2645,284410,6,8889,0.00012103851041939844
2646,284460,620,10636,0.012507312743337839
2647,284580,14,2226,0.00028242319097859634
2648,284680,3,2616,6.051925520969922e-05
2649,284710,128,7965,0.002582154888947167
2650,284730,102,7271,0.0020576546771297736
2651,284750,85,441,0.001714712230941478
2652,284770,145,2228,0.002925097335135462
2653,284790,139,9458,0.002804058824716064
2654,284810,123,1073,0.002481289463597668
2655,284830,134,3548,0.002703193399366565
2656,284850,157,5219,0.003167174355974259
2657,284870,127,2432,0.002561981803877267
2658,284890,122,6488,0.0024611163785277683
2659,284910,25,1402,0.0005043271267474935
2660,284930,136,2163,0.0027435395695063645
2661,284950,504,7924,0.01016723487522947
2662,284970,98,7850,0.0019769623368501746
2663,284990,54,9015,0.0010893465937745859
2664,2850,440,8354,0.008876157430755885
2665,285010,234,10814,0.0047205019063565395
2666,285030,53,1083,0.001069173508704686
2667,285050,102,2665,0.0020576546771297736
2668,285070,27,533,0.0005446732968872929
2669,285090,51,1748,0.0010288273385648868
2670,285110,22,338,0.0004438078715377943
2671,285130,95,130,0.0019164430816404753
2672,285160,866,9408,0.017469891670533175
2673,285310,438,4913,0.008835811260616087
2674,285330,405,8637,0.008170099453309395
2675,285350,46,2911,0.000927961913215388
2676,285400,9,10815,0.00018155776562909766
2677,285420,351,1271,0.007080752859534809
2678,285440,296,450,0.005971233180690323
2679,285480,74,6284,0.0014928082951725808
2680,285500,57,1609,0.0011498658489842851
2681,285520,28,1944,0.0005648463819571927
2682,285580,1539,10926,0.0310463779225757
2683,285670,9,10601,0.00018155776562909766
2684,285740,50,1500,0.001008654253494987
2685,285800,91,2075,0.0018357507413608763
2686,285820,67,2021,0.0013515966996832825
2687,285840,820,1724,0.016541929757317785
2688,285900,1476,7293,0.029775473563172016
2689,285920,336,709,0.006778156583486313
2690,285960,28,2098,0.0005648463819571927
2691,285980,46,2724,0.000927961913215388
2692,286040,520,3552,0.010490004236347864
2693,286080,2243,6750,0.04524822981178512
2694,286100,2492,4370,0.05027132799419015
2695,286120,460,527,0.009279619132153881
2696,286140,178,3746,0.0035908091424421535
2697,286160,3028,2979,0.06108410159165641
2698,286200,177,6006,0.003570636057372254
2699,286220,76,7022,0.0015331544653123803
2700,286240,7,4007,0.00014121159548929817
2701,286260,140,8909,0.0028242319097859635
2702,286280,10,8318,0.0002017308506989974
2703,286320,127,5541,0.002561981803877267
2704,286340,506,6320,0.010207581045369268
2705,286360,495,4372,0.00998567710960037
2706,286380,131,9494,0.002642674144156866
2707,286440,204,7769,0.004115309354259547
2708,286460,67,3384,0.0013515966996832825
2709,286480,69,9466,0.001391942869823082
2710,286500,61,1341,0.0012305581892638842
2711,286520,10,258,0.0002017308506989974
2712,286540,38,1275,0.0007665772326561902
2713,286570,70,4760,0.0014121159548929818
2714,286660,68,542,0.0013717697847531823
2715,286690,2698,603,0.054426983518589496
2716,286730,46,3202,0.000927961913215388
2717,286750,26,2149,0.0005245002118173933
2718,286770,64,1021,0.0012910774444735834
2719,286790,15,1923,0.0003025962760484961
2720,286810,51,1773,0.0010288273385648868
2721,286830,44,8789,0.0008876157430755886
2722,286880,25,1693,0.0005043271267474935
2723,286930,69,5312,0.001391942869823082
2724,286940,230,2134,0.0046398095660769405
2725,2870,270,4821,0.00544673296887293
2726,287020,142,8908,0.002864578079925763
2727,287070,33,6542,0.0006657118073066914
2728,287100,965,2518,0.019467027092453248
2729,287120,773,1967,0.0155937947590325
2730,287140,50,7297,0.001008654253494987
2731,287200,202,70,0.004074963184119747
2732,287220,65,4462,0.001311250529543483
2733,287260,254,2178,0.005123963607754534
2734,287290,1329,2513,0.026810030057896755
2735,287340,460,8147,0.009279619132153881
2736,287390,2907,2099,0.05864315829819854
2737,287450,1628,1955,0.032841782493796774
2738,287580,112,4806,0.0022593855278287707
2739,287600,46,1104,0.000927961913215388
2740,287680,73,3819,0.001472635210102681
2741,287700,2477,3714,0.04996873171814165
2742,287720,126,9992,0.0025418087188073674
2743,287740,37,4205,0.0007464041475862904
2744,287780,12,7023,0.00024207702083879688
2745,287840,76,10964,0.0015331544653123803
2746,287860,106,1631,0.002138347017409372
2747,287900,2,10965,4.034617013979948e-05
2748,287920,911,7876,0.01837768049867866
2749,287960,10,9168,0.0002017308506989974
2750,287980,649,3426,0.01309233221036493
2751,288000,2,1888,4.034617013979948e-05
2752,288020,53,10622,0.001069173508704686
2753,288040,52,42,0.0010490004236347866
2754,288060,63,2180,0.0012709043594036837
2755,288100,6,36,0.00012103851041939844
2756,288120,27,1958,0.0005446732968872929
2757,288140,19,6038,0.0003832886163280951
2758,288160,270,2020,0.00544673296887293
2759,288220,5,706,0.0001008654253494987
2760,288260,14,371,0.00028242319097859634
2761,288270,16,1608,0.00032276936111839586
2762,288290,35,1953,0.0007060579774464909
2763,288370,95,10751,0.0019164430816404753
2764,288470,978,9389,0.019729277198361945
2765,288500,6,1086,0.00012103851041939844
2766,288570,7,844,0.00014121159548929817
2767,288610,9,10004,0.00018155776562909766
2768,288630,3,3353,6.051925520969922e-05
2769,288650,8,7742,0.00016138468055919793
2770,288670,2,2058,4.034617013979948e-05
2771,288690,18,3413,0.0003631155312581953
2772,288710,41,5511,0.0008270964878658893
2773,288730,26,1954,0.0005245002118173933
2774,288750,38,1961,0.0007665772326561902
2775,288790,14,9868,0.00028242319097859634
2776,288830,29,2060,0.0005850194670270924
2777,288840,27,1960,0.0005446732968872929
2778,288880,102,5940,0.0020576546771297736
2779,288930,51,6978,0.0010288273385648868
2780,288970,31,1648,0.000625365637166892
2781,289050,34,3052,0.0006858848923765911
2782,289090,420,5086,0.00847269572935789
2783,289130,1670,2232,0.03368905206673257
2784,289180,54,372,0.0010893465937745859
2785,289200,52,8337,0.0010490004236347866
2786,289220,22,2441,0.0004438078715377943
2787,289240,30,8761,0.0006051925520969922
2788,289260,28,10126,0.0005648463819571927
2789,289280,71,1959,0.0014322890399628815
2790,289300,109,7679,0.0021988662726190717
2791,289320,37,1637,0.0007464041475862904
2792,289340,51,5019,0.0010288273385648868
2793,289360,58,4882,0.0011700389340541849
2794,289380,45,10643,0.0009077888281454883
2795,289400,94,1380,0.0018962699965705755
2796,289420,48,1595,0.0009683080833551875
2797,289440,58,5581,0.0011700389340541849
2798,289460,36,10737,0.0007262310625163906
2799,289480,49,5213,0.0009884811684250873
2800,289500,96,811,0.001936616166710375
2801,289520,109,2960,0.0021988662726190717
2802,289550,1,587,2.017308506989974e-05
2803,289580,14,7506,0.00028242319097859634
2804,289600,36,6747,0.0007262310625163906
2805,289620,29,2027,0.0005850194670270924
2806,289650,727,1937,0.014665832845817111
2807,289690,505,1516,0.010187407960299369
2808,289760,345,4250,0.00695971434911541
2809,289780,318,144,0.0064150410522281175
2810,289800,112,9604,0.0022593855278287707
2811,289820,104,5461,0.002098000847269573
2812,289840,100,2975,0.002017308506989974
2813,289890,69,2623,0.001391942869823082
2814,289910,19,7598,0.0003832886163280951
2815,289930,273,5472,0.005507252224082629
2816,289950,128,3055,0.002582154888947167
2817,2900,78,5902,0.0015735006354521796
2818,290000,19,2263,0.0003832886163280951
2819,290020,9,2411,0.00018155776562909766
2820,290040,107,2156,0.002158520102479272
2821,290060,46,576,0.000927961913215388
